customer_id,customer_name,age,gender,city,signup_year
CUST1084,Customer_1084,68,Male,Mumbai,2020
CUST1085,Customer_1085,62,Female,Hyderabad,2019
CUST1086,Customer_1086,61,Female,Delhi,2020
CUST1087,Customer_1087,22,Female,Hyderabad,2023
CUST1088,Customer_1088,23,Female,Ahmedabad,2019
CUST1089,Customer_1089,43,Female,Ahmedabad,2022
CUST1090,Customer_1090,21,Female,Jaipur,2021
CUST1091,Customer_1091,36,Male,Pune,2019
CUST1092,Customer_1092,37,Male,Kolkata,2023
CUST1093,Customer_1093,50,Female,Bangalore,2019
CUST1094,Customer_1094,37,Female,Surat,2020
CUST1095,Customer_1095,66,Male,Hyderabad,2024
CUST1096,Customer_1096,29,Male,Surat,2019
CUST1097,Customer_1097,64,Female,Jaipur,2022
CUST1098,Customer_1098,18,Male,Surat,2019
CUST1099,Customer_1099,43,Male,Surat,2021
CUST1100,Customer_1100,31,Male,Mumbai,2019
CUST1101,Customer_1101,55,Male,Delhi,2024
CUST1102,Customer_1102,54,Male,Pune,2020
CUST1103,Customer_1103,28,Male,Bangalore,2019
CUST1104,Customer_1104,53,Male,Delhi,2022
CUST1105,Customer_1105,30,Female,Mumbai,2023
CUST1106,Customer_1106,60,Male,Surat,2019
CUST1107,Customer_1107,20,Female,Bangalore,2019
CUST1108,Customer_1108,50,Female,Mumbai,2021
CUST1109,Customer_1109,23,Male,Mumbai,2022
CUST1110,Customer_1110,67,Female,Mumbai,2024
CUST1111,Customer_1111,27,Male,Ahmedabad,2023
CUST1112,Customer_1112,22,Female,Bangalore,2020
CUST1113,Customer_1113,40,Male,Mumbai,2019
CUST1114,Customer_1114,27,Female,Kolkata,2024
CUST1115,Customer_1115,61,Female,Surat,2023
CUST1116,Customer_1116,19,Male,Bangalore,2020
CUST1117,Customer_1117,30,Male,Ahmedabad,2024
CUST1118,Customer_1118,57,Female,Hyderabad,2022
CUST1119,Customer_1119,19,Female,Hyderabad,2022
CUST1120,Customer_1120,37,Male,Pune,2023
CUST1121,Customer_1121,18,Female,Chennai,2020
CUST1122,Customer_1122,54,Male,Kolkata,2022
CUST1123,Customer_1123,26,Female,Hyderabad,2023
CUST1124,Customer_1124,34,Male,Ahmedabad,2022
CUST1125,Customer_1125,26,Female,Chennai,2022
CUST1126,Customer_1126,28,Male,Mumbai,2024
CUST1127,Customer_1127,32,Male,Mumbai,2024
CUST1128,Customer_1128,41,Male,Jaipur,2022
CUST1129,Customer_1129,55,Male,Surat,2021
CUST1130,Customer_1130,52,Male,Chennai,2024
CUST1131,Customer_1131,47,Male,Surat,2020
CUST1132,Customer_1132,48,Female,Ahmedabad,2023
CUST1133,Customer_1133,66,Male,Kolkata,2023
CUST1134,Customer_1134,22,Male,Chennai,2020
CUST1135,Customer_1135,61,Male,Hyderabad,2020
CUST1136,Customer_1136,67,Male,Kolkata,2020
CUST1137,Customer_1137,31,Male,Jaipur,2020
CUST1138,Customer_1138,28,Male,Surat,2019
CUST1139,Customer_1139,26,Male,Surat,2023
CUST1140,Customer_1140,51,Male,Kolkata,2019
CUST1141,Customer_1141,29,Male,Mumbai,2022
CUST1142,Customer_1142,52,Female,Surat,2022
CUST1143,Customer_1143,52,Male,Jaipur,2023
CUST1144,Customer_1144,18,Male,Hyderabad,2022
CUST1145,Customer_1145,57,Female,Bangalore,2020
CUST1146,Customer_1146,39,Male,Hyderabad,2019
CUST1147,Customer_1147,46,Female,Hyderabad,2020
CUST1148,Customer_1148,25,Male,Surat,2022
CUST1149,Customer_1149,28,Female,Delhi,2024
CUST1150,Customer_1150,58,Female,Mumbai,2019
CUST1151,Customer_1151,54,Male,Surat,2020
CUST1152,Customer_1152,31,Female,Mumbai,2023
CUST1153,Customer_1153,47,Male,Ahmedabad,2020
CUST1154,Customer_1154,52,Male,Delhi,2024
CUST1155,Customer_1155,38,Female,Surat,2022
CUST1156,Customer_1156,54,Female,Pune,2019
CUST1157,Customer_1157,22,Male,Hyderabad,2023
CUST1158,Customer_1158,36,Male,Ahmedabad,2019
CUST1159,Customer_1159,31,Male,Delhi,2023
CUST1160,Customer_1160,43,Male,Surat,2019
CUST1161,Customer_1161,21,Female,Jaipur,2022
CUST1162,Customer_1162,42,Male,Kolkata,2023
CUST1163,Customer_1163,62,Male,Kolkata,2021
CUST1164,Customer_1164,59,Male,Mumbai,2019
CUST1165,Customer_1165,42,Male,Delhi,2019
CUST1166,Customer_1166,35,Male,Hyderabad,2020
CUST1167,Customer_1167,57,Female,Hyderabad,2023
CUST1168,Customer_1168,25,Female,Bangalore,2024
CUST1169,Customer_1169,56,Female,Kolkata,2021
CUST1170,Customer_1170,57,Male,Ahmedabad,2022
CUST1171,Customer_1171,31,Female,Delhi,2020
CUST1172,Customer_1172,49,Female,Hyderabad,2021
CUST1173,Customer_1173,68,Female,Bangalore,2023
CUST1174,Customer_1174,55,Male,Delhi,2021
CUST1175,Customer_1175,50,Male,Chennai,2019
CUST1176,Customer_1176,40,Male,Hyderabad,2019
CUST1177,Customer_1177,32,Male,Chennai,2020
CUST1178,Customer_1178,50,Male,Delhi,2023
CUST1179,Customer_1179,42,Male,Hyderabad,2023
CUST1180,Customer_1180,34,Male,Chennai,2021
CUST1181,Customer_1181,50,Female,Pune,2020
CUST1182,Customer_1182,64,Male,Bangalore,2023
CUST1183,Customer_1183,19,Male,Ahmedabad,2024
CUST1184,Customer_1184,31,Female,Kolkata,2024
CUST1185,Customer_1185,57,Female,Bangalore,2019
CUST1186,Customer_1186,57,Female,Chennai,2021
CUST1187,Customer_1187,68,Female,Hyderabad,2022
CUST1188,Customer_1188,56,Female,Pune,2019
CUST1189,Customer_1189,68,Female,Pune,2020
CUST1190,Customer_1190,23,Male,Kolkata,2023
CUST1191,Customer_1191,23,Male,Pune,2019
CUST1192,Customer_1192,20,Male,Bangalore,2022
CUST1193,Customer_1193,24,Male,Surat,2022
CUST1194,Customer_1194,68,Male,Pune,2024
CUST1195,Customer_1195,25,Female,Kolkata,2020
CUST1196,Customer_1196,59,Female,Pune,2019
CUST1197,Customer_1197,69,Female,Pune,2021
CUST1198,Customer_1198,32,Male,Jaipur,2019
CUST1199,Customer_1199,64,Female,Bangalore,2024
CUST1200,Customer_1200,46,Female,Chennai,2022
CUST1201,Customer_1201,50,Male,Mumbai,2020
CUST1202,Customer_1202,69,Female,Surat,2020
CUST1203,Customer_1203,47,Male,Pune,2021
CUST1204,Customer_1204,56,Male,Ahmedabad,2020
CUST1205,Customer_1205,44,Female,Pune,2024
CUST1206,Customer_1206,53,Male,Jaipur,2024
CUST1207,Customer_1207,46,Male,Chennai,2024
CUST1208,Customer_1208,55,Female,Ahmedabad,2020
CUST1209,Customer_1209,50,Female,Surat,2020
CUST1210,Customer_1210,54,Male,Ahmedabad,2024
CUST1211,Customer_1211,44,Male,Bangalore,2020
CUST1212,Customer_1212,50,Male,Kolkata,2020
CUST1213,Customer_1213,21,Female,Kolkata,2022
CUST1214,Customer_1214,39,Male,Surat,2019
CUST1215,Customer_1215,19,Male,Chennai,2023
CUST1216,Customer_1216,27,Female,Kolkata,2020
CUST1217,Customer_1217,22,Male,Delhi,2023
CUST1218,Customer_1218,27,Male,Jaipur,2023
CUST1219,Customer_1219,50,Male,Surat,2022
CUST1220,Customer_1220,55,Female,Surat,2020
CUST1221,Customer_1221,30,Male,Mumbai,2024
CUST1222,Customer_1222,48,Male,Mumbai,2023
CUST1223,Customer_1223,64,Female,Bangalore,2020
CUST1224,Customer_1224,53,Male,Bangalore,2021
CUST1225,Customer_1225,62,Female,Mumbai,2024
CUST1226,Customer_1226,41,Male,Kolkata,2021
CUST1227,Customer_1227,69,Male,Hyderabad,2021
CUST1228,Customer_1228,32,Male,Surat,2023
CUST1229,Customer_1229,46,Male,Delhi,2021
CUST1230,Customer_1230,25,Male,Surat,2022
CUST1231,Customer_1231,22,Male,Pune,2022
CUST1232,Customer_1232,46,Female,Chennai,2023
CUST1233,Customer_1233,64,Female,Jaipur,2020
CUST1234,Customer_1234,21,Female,Hyderabad,2019
CUST1235,Customer_1235,29,Female,Delhi,2020
CUST1236,Customer_1236,62,Male,Pune,2020
CUST1237,Customer_1237,19,Female,Bangalore,2020
CUST1238,Customer_1238,44,Male,Delhi,2020
CUST1239,Customer_1239,48,Female,Mumbai,2024
CUST1240,Customer_1240,68,Female,Surat,2019
CUST1241,Customer_1241,68,Female,Delhi,2024
CUST1242,Customer_1242,53,Female,Chennai,2021
CUST1243,Customer_1243,53,Female,Ahmedabad,2020
CUST1244,Customer_1244,43,Male,Bangalore,2022
CUST1245,Customer_1245,60,Male,Jaipur,2023
CUST1246,Customer_1246,44,Female,Jaipur,2023
CUST1247,Customer_1247,22,Male,Delhi,2024
CUST1248,Customer_1248,37,Female,Ahmedabad,2024
CUST1249,Customer_1249,28,Female,Surat,2022
CUST1250,Customer_1250,27,Male,Pune,2020
CUST1251,Customer_1251,57,Female,Hyderabad,2019
CUST1252,Customer_1252,55,Female,Surat,2021
CUST1253,Customer_1253,23,Female,Pune,2023
CUST1254,Customer_1254,25,Female,Hyderabad,2021
CUST1255,Customer_1255,40,Male,Ahmedabad,2019
CUST1256,Customer_1256,64,Female,Hyderabad,2024
CUST1257,Customer_1257,43,Female,Surat,2023
CUST1258,Customer_1258,63,Male,Chennai,2021
CUST1259,Customer_1259,60,Male,Delhi,2024
CUST1260,Customer_1260,29,Female,Pune,2019
CUST1261,Customer_1261,43,Male,Chennai,2021
CUST1262,Customer_1262,30,Female,Pune,2020
CUST1263,Customer_1263,57,Female,Delhi,2024
CUST1264,Customer_1264,35,Male,Kolkata,2019
CUST1265,Customer_1265,42,Female,Hyderabad,2021
CUST1266,Customer_1266,50,Female,Ahmedabad,2020
CUST1267,Customer_1267,64,Male,Kolkata,2020
CUST1268,Customer_1268,57,Male,Kolkata,2019
CUST1269,Customer_1269,60,Male,Jaipur,2022
CUST1270,Customer_1270,29,Male,Mumbai,2023
CUST1271,Customer_1271,61,Female,Surat,2019
CUST1272,Customer_1272,53,Male,Chennai,2020
CUST1273,Customer_1273,65,Female,Chennai,2020
CUST1274,Customer_1274,21,Male,Chennai,2019
CUST1275,Customer_1275,22,Male,Chennai,2022
CUST1276,Customer_1276,54,Female,Surat,2023
CUST1277,Customer_1277,25,Female,Kolkata,2021
CUST1278,Customer_1278,59,Male,Surat,2019
CUST1279,Customer_1279,66,Male,Chennai,2023
CUST1280,Customer_1280,45,Male,Mumbai,2023
CUST1281,Customer_1281,48,Male,Bangalore,2024
CUST1282,Customer_1282,26,Female,Delhi,2020
CUST1283,Customer_1283,68,Male,Chennai,2021
CUST1284,Customer_1284,46,Male,Ahmedabad,2019
CUST1285,Customer_1285,31,Male,Bangalore,2020
CUST1286,Customer_1286,57,Female,Surat,2024
CUST1287,Customer_1287,58,Female,Ahmedabad,2024
CUST1288,Customer_1288,39,Male,Ahmedabad,2020
CUST1289,Customer_1289,28,Female,Pune,2022
CUST1290,Customer_1290,40,Male,Ahmedabad,2023
CUST1291,Customer_1291,18,Male,Chennai,2019
CUST1292,Customer_1292,63,Female,Pune,2019
CUST1293,Customer_1293,54,Female,Jaipur,2019
CUST1294,Customer_1294,38,Female,Kolkata,2020
CUST1295,Customer_1295,43,Female,Ahmedabad,2022
CUST1296,Customer_1296,63,Male,Mumbai,2021
CUST1297,Customer_1297,53,Female,Delhi,2024
CUST1298,Customer_1298,40,Male,Ahmedabad,2020
CUST1299,Customer_1299,18,Female,Jaipur,2021
CUST1300,Customer_1300,68,Male,Hyderabad,2024
CUST1301,Customer_1301,57,Female,Surat,2024
CUST1302,Customer_1302,32,Male,Surat,2022
CUST1303,Customer_1303,38,Male,Jaipur,2023
CUST1304,Customer_1304,64,Female,Hyderabad,2019
CUST1305,Customer_1305,26,Male,Surat,2021
CUST1306,Customer_1306,26,Male,Surat,2020
CUST1307,Customer_1307,27,Male,Surat,2021
CUST1308,Customer_1308,69,Male,Jaipur,2023
CUST1309,Customer_1309,43,Male,Kolkata,2019
CUST1310,Customer_1310,58,Male,Delhi,2021
CUST1311,Customer_1311,52,Female,Jaipur,2023
CUST1312,Customer_1312,69,Male,Hyderabad,2020
CUST1313,Customer_1313,42,Female,Ahmedabad,2022
CUST1314,Customer_1314,43,Female,Kolkata,2024
CUST1315,Customer_1315,28,Male,Kolkata,2020
CUST1316,Customer_1316,55,Female,Ahmedabad,2019
CUST1317,Customer_1317,19,Male,Mumbai,2024
CUST1318,Customer_1318,24,Female,Pune,2020
CUST1319,Customer_1319,35,Male,Delhi,2020
CUST1320,Customer_1320,44,Male,Delhi,2020
CUST1321,Customer_1321,51,Female,Mumbai,2020
CUST1322,Customer_1322,44,Female,Pune,2024
CUST1323,Customer_1323,34,Female,Delhi,2019
CUST1324,Customer_1324,60,Male,Hyderabad,2023
CUST1325,Customer_1325,61,Female,Bangalore,2021
CUST1326,Customer_1326,68,Male,Bangalore,2022
CUST1327,Customer_1327,41,Male,Delhi,2021
CUST1328,Customer_1328,42,Male,Chennai,2021
CUST1329,Customer_1329,24,Female,Delhi,2022
CUST1330,Customer_1330,69,Male,Ahmedabad,2024
CUST1331,Customer_1331,23,Male,Ahmedabad,2019
CUST1332,Customer_1332,41,Female,Pune,2022
CUST1333,Customer_1333,50,Male,Surat,2019
CUST1334,Customer_1334,66,Male,Kolkata,2024
CUST1335,Customer_1335,46,Male,Hyderabad,2021
CUST1336,Customer_1336,60,Female,Mumbai,2019
CUST1337,Customer_1337,39,Male,Delhi,2024
CUST1338,Customer_1338,43,Male,Surat,2024
CUST1339,Customer_1339,45,Female,Surat,2023
CUST1340,Customer_1340,67,Female,Hyderabad,2022
CUST1341,Customer_1341,38,Male,Mumbai,2023
CUST1342,Customer_1342,66,Female,Ahmedabad,2021
CUST1343,Customer_1343,24,Female,Jaipur,2022
CUST1344,Customer_1344,34,Female,Hyderabad,2021
CUST1345,Customer_1345,37,Male,Surat,2023
CUST1346,Customer_1346,58,Female,Bangalore,2024
CUST1347,Customer_1347,66,Male,Delhi,2021
CUST1348,Customer_1348,37,Male,Pune,2022
CUST1349,Customer_1349,39,Male,Bangalore,2022
CUST1350,Customer_1350,45,Male,Surat,2021
CUST1351,Customer_1351,57,Male,Kolkata,2022
CUST1352,Customer_1352,66,Female,Chennai,2024
CUST1353,Customer_1353,24,Male,Mumbai,2024
CUST1354,Customer_1354,18,Male,Ahmedabad,2022
CUST1355,Customer_1355,49,Male,Delhi,2021
CUST1356,Customer_1356,30,Male,Pune,2023
CUST1357,Customer_1357,47,Female,Jaipur,2022
CUST1358,Customer_1358,40,Male,Ahmedabad,2022
CUST1359,Customer_1359,68,Male,Delhi,2022
CUST1360,Customer_1360,36,Male,Jaipur,2022
CUST1361,Customer_1361,49,Male,Pune,2021
CUST1362,Customer_1362,47,Male,Surat,2023
CUST1363,Customer_1363,46,Female,Chennai,2023
CUST1364,Customer_1364,66,Female,Bangalore,2019
CUST1365,Customer_1365,62,Male,Bangalore,2022
CUST1366,Customer_1366,46,Female,Surat,2022
CUST1367,Customer_1367,47,Female,Ahmedabad,2019
CUST1368,Customer_1368,33,Female,Surat,2023
CUST1369,Customer_1369,57,Male,Surat,2020
CUST1370,Customer_1370,36,Male,Delhi,2024
CUST1371,Customer_1371,35,Male,Delhi,2020
CUST1372,Customer_1372,18,Female,Pune,2023
CUST1373,Customer_1373,31,Female,Chennai,2022
CUST1374,Customer_1374,68,Male,Delhi,2020
CUST1375,Customer_1375,64,Male,Pune,2021
CUST1376,Customer_1376,67,Female,Kolkata,2021
CUST1377,Customer_1377,19,Female,Surat,2019
CUST1378,Customer_1378,45,Female,Surat,2023
CUST1379,Customer_1379,66,Female,Ahmedabad,2023
CUST1380,Customer_1380,67,Male,Kolkata,2020
CUST1381,Customer_1381,47,Female,Ahmedabad,2022
CUST1382,Customer_1382,55,Female,Jaipur,2023
CUST1383,Customer_1383,68,Male,Pune,2020
CUST1384,Customer_1384,21,Female,Pune,2020
CUST1385,Customer_1385,18,Female,Surat,2024
CUST1386,Customer_1386,25,Male,Hyderabad,2024
CUST1387,Customer_1387,46,Female,Jaipur,2023
CUST1388,Customer_1388,56,Female,Pune,2020
CUST1389,Customer_1389,20,Female,Delhi,2019
CUST1390,Customer_1390,49,Male,Surat,2019
CUST1391,Customer_1391,27,Male,Ahmedabad,2024
CUST1392,Customer_1392,27,Female,Kolkata,2023
CUST1393,Customer_1393,36,Male,Ahmedabad,2022
CUST1394,Customer_1394,63,Female,Bangalore,2019
CUST1395,Customer_1395,51,Female,Hyderabad,2019
CUST1396,Customer_1396,50,Male,Pune,2024
CUST1397,Customer_1397,40,Male,Chennai,2024
CUST1398,Customer_1398,45,Male,Mumbai,2023
CUST1399,Customer_1399,49,Male,Hyderabad,2024
CUST1400,Customer_1400,67,Female,Surat,2021
CUST1401,Customer_1401,24,Female,Pune,2020
CUST1402,Customer_1402,46,Female,Kolkata,2019
CUST1403,Customer_1403,25,Female,Pune,2021
CUST1404,Customer_1404,18,Male,Mumbai,2022
CUST1405,Customer_1405,20,Female,Kolkata,2021
CUST1406,Customer_1406,41,Female,Ahmedabad,2023
CUST1407,Customer_1407,40,Female,Kolkata,2022
CUST1408,Customer_1408,25,Female,Hyderabad,2022
CUST1409,Customer_1409,64,Male,Ahmedabad,2024
CUST1410,Customer_1410,54,Female,Pune,2021
CUST1411,Customer_1411,20,Male,Surat,2023
CUST1412,Customer_1412,68,Male,Jaipur,2019
CUST1413,Customer_1413,50,Male,Surat,2024
CUST1414,Customer_1414,45,Female,Pune,2021
CUST1415,Customer_1415,64,Female,Mumbai,2019
CUST1416,Customer_1416,25,Female,Jaipur,2021
CUST1417,Customer_1417,51,Female,Pune,2024
CUST1418,Customer_1418,52,Female,Chennai,2019
CUST1419,Customer_1419,49,Female,Hyderabad,2024
CUST1420,Customer_1420,41,Male,Chennai,2021
CUST1421,Customer_1421,31,Male,Ahmedabad,2022
CUST1422,Customer_1422,49,Male,Bangalore,2020
CUST1423,Customer_1423,63,Female,Pune,2022
CUST1424,Customer_1424,60,Female,Delhi,2024
CUST1425,Customer_1425,33,Male,Delhi,2024
CUST1426,Customer_1426,21,Male,Kolkata,2024
CUST1427,Customer_1427,69,Female,Surat,2019
CUST1428,Customer_1428,54,Male,Surat,2023
CUST1429,Customer_1429,38,Female,Surat,2024
CUST1430,Customer_1430,31,Female,Chennai,2022
CUST1431,Customer_1431,48,Male,Hyderabad,2020
CUST1432,Customer_1432,65,Male,Pune,2024
CUST1433,Customer_1433,35,Female,Mumbai,2024
CUST1434,Customer_1434,24,Female,Kolkata,2024
CUST1435,Customer_1435,27,Female,Ahmedabad,2019
CUST1436,Customer_1436,24,Female,Jaipur,2024
CUST1437,Customer_1437,50,Male,Ahmedabad,2022
CUST1438,Customer_1438,40,Male,Pune,2021
CUST1439,Customer_1439,38,Female,Bangalore,2023
CUST1440,Customer_1440,36,Female,Surat,2024
CUST1441,Customer_1441,65,Male,Jaipur,2019
CUST1442,Customer_1442,36,Female,Chennai,2022
CUST1443,Customer_1443,53,Female,Pune,2024
CUST1444,Customer_1444,46,Male,Bangalore,2019
CUST1445,Customer_1445,35,Male,Chennai,2021
CUST1446,Customer_1446,19,Female,Bangalore,2020
CUST1447,Customer_1447,18,Male,Surat,2024
CUST1448,Customer_1448,64,Male,Chennai,2022
CUST1449,Customer_1449,22,Male,Hyderabad,2019
CUST1450,Customer_1450,37,Female,Delhi,2019
CUST1451,Customer_1451,28,Female,Ahmedabad,2024
CUST1452,Customer_1452,59,Female,Hyderabad,2019
CUST1453,Customer_1453,19,Male,Jaipur,2020
CUST1454,Customer_1454,20,Female,Kolkata,2019
CUST1455,Customer_1455,40,Female,Delhi,2023
CUST1456,Customer_1456,29,Female,Hyderabad,2023
CUST1457,Customer_1457,37,Female,Pune,2019
CUST1458,Customer_1458,22,Male,Bangalore,2024
CUST1459,Customer_1459,54,Female,Jaipur,2023
CUST1460,Customer_1460,55,Male,Pune,2022
CUST1461,Customer_1461,47,Female,Delhi,2023
CUST1462,Customer_1462,26,Male,Bangalore,2019
CUST1463,Customer_1463,51,Male,Jaipur,2024
CUST1464,Customer_1464,61,Male,Kolkata,2021
CUST1465,Customer_1465,52,Female,Delhi,2024
CUST1466,Customer_1466,69,Male,Jaipur,2024
CUST1467,Customer_1467,39,Female,Hyderabad,2024
CUST1468,Customer_1468,61,Male,Jaipur,2022
CUST1469,Customer_1469,41,Male,Delhi,2020
CUST1470,Customer_1470,34,Female,Surat,2019
CUST1471,Customer_1471,27,Male,Hyderabad,2020
CUST1472,Customer_1472,47,Male,Pune,2021
CUST1473,Customer_1473,63,Female,Delhi,2020
CUST1474,Customer_1474,40,Male,Surat,2019
CUST1475,Customer_1475,49,Male,Mumbai,2019
CUST1476,Customer_1476,34,Male,Kolkata,2021
CUST1477,Customer_1477,67,Female,Surat,2019
CUST1478,Customer_1478,68,Female,Mumbai,2021
CUST1479,Customer_1479,34,Female,Ahmedabad,2021
CUST1480,Customer_1480,31,Female,Bangalore,2019
CUST1481,Customer_1481,26,Male,Surat,2023
CUST1482,Customer_1482,57,Male,Chennai,2021
CUST1483,Customer_1483,19,Female,Kolkata,2019
CUST1484,Customer_1484,62,Male,Surat,2023
CUST1485,Customer_1485,42,Male,Mumbai,2021
CUST1486,Customer_1486,56,Male,Chennai,2023
CUST1487,Customer_1487,26,Male,Kolkata,2022
CUST1488,Customer_1488,39,Female,Chennai,2024
CUST1489,Customer_1489,60,Male,Hyderabad,2022
CUST1490,Customer_1490,63,Male,Mumbai,2023
CUST1491,Customer_1491,21,Male,Jaipur,2021
CUST1492,Customer_1492,43,Female,Hyderabad,2019
CUST1493,Customer_1493,46,Male,Kolkata,2020
CUST1494,Customer_1494,62,Male,Kolkata,2019
CUST1495,Customer_1495,51,Female,Delhi,2020
CUST1496,Customer_1496,40,Female,Mumbai,2020
CUST1497,Customer_1497,54,Male,Ahmedabad,2021
CUST1498,Customer_1498,28,Male,Ahmedabad,2023
CUST1499,Customer_1499,23,Male,Kolkata,2019
CUST1500,Customer_1500,35,Male,Ahmedabad,2023
CUST1501,Customer_1501,38,Male,Bangalore,2022
CUST1502,Customer_1502,59,Male,Delhi,2021
CUST1503,Customer_1503,53,Male,Kolkata,2021
CUST1504,Customer_1504,58,Male,Ahmedabad,2022
CUST1505,Customer_1505,55,Female,Mumbai,2019
CUST1506,Customer_1506,51,Female,Surat,2024
CUST1507,Customer_1507,34,Female,Jaipur,2022
CUST1508,Customer_1508,54,Male,Hyderabad,2019
CUST1509,Customer_1509,42,Male,Hyderabad,2020
CUST1510,Customer_1510,55,Female,Bangalore,2021
CUST1511,Customer_1511,29,Male,Chennai,2019
CUST1512,Customer_1512,40,Male,Mumbai,2023
CUST1513,Customer_1513,59,Female,Chennai,2023
CUST1514,Customer_1514,39,Female,Delhi,2021
CUST1515,Customer_1515,38,Female,Jaipur,2022
CUST1516,Customer_1516,44,Male,Delhi,2024
CUST1517,Customer_1517,48,Male,Kolkata,2022
CUST1518,Customer_1518,23,Female,Mumbai,2019
CUST1519,Customer_1519,44,Male,Kolkata,2022
CUST1520,Customer_1520,57,Female,Pune,2021
CUST1521,Customer_1521,51,Female,Ahmedabad,2019
CUST1522,Customer_1522,29,Female,Hyderabad,2020
CUST1523,Customer_1523,62,Male,Surat,2022
CUST1524,Customer_1524,24,Male,Kolkata,2022
CUST1525,Customer_1525,27,Female,Chennai,2024
CUST1526,Customer_1526,62,Female,Pune,2019
CUST1527,Customer_1527,34,Female,Hyderabad,2023
CUST1528,Customer_1528,43,Male,Kolkata,2022
CUST1529,Customer_1529,38,Male,Pune,2021
CUST1530,Customer_1530,45,Female,Pune,2022
CUST1531,Customer_1531,63,Female,Mumbai,2024
CUST1532,Customer_1532,19,Female,Delhi,2020
CUST1533,Customer_1533,60,Male,Pune,2024
CUST1534,Customer_1534,18,Female,Bangalore,2022
CUST1535,Customer_1535,68,Female,Delhi,2023
CUST1536,Customer_1536,53,Female,Hyderabad,2022
CUST1537,Customer_1537,68,Male,Hyderabad,2019
CUST1538,Customer_1538,43,Male,Hyderabad,2022
CUST1539,Customer_1539,46,Female,Hyderabad,2023
CUST1540,Customer_1540,38,Male,Bangalore,2019
CUST1541,Customer_1541,28,Male,Kolkata,2021
CUST1542,Customer_1542,57,Female,Jaipur,2019
CUST1543,Customer_1543,28,Male,Pune,2024
CUST1544,Customer_1544,53,Female,Hyderabad,2020
CUST1545,Customer_1545,66,Male,Delhi,2024
CUST1546,Customer_1546,56,Female,Delhi,2019
CUST1547,Customer_1547,57,Female,Pune,2021
CUST1548,Customer_1548,52,Male,Kolkata,2022
CUST1549,Customer_1549,51,Male,Surat,2019
CUST1550,Customer_1550,64,Male,Surat,2024
CUST1551,Customer_1551,41,Male,Jaipur,2019
CUST1552,Customer_1552,39,Female,Kolkata,2019
CUST1553,Customer_1553,22,Female,Pune,2019
CUST1554,Customer_1554,50,Male,Surat,2021
CUST1555,Customer_1555,53,Male,Surat,2023
CUST1556,Customer_1556,64,Male,Surat,2023
CUST1557,Customer_1557,37,Female,Chennai,2019
CUST1558,Customer_1558,36,Male,Bangalore,2021
CUST1559,Customer_1559,52,Female,Pune,2021
CUST1560,Customer_1560,69,Female,Ahmedabad,2019
CUST1561,Customer_1561,60,Female,Mumbai,2024
CUST1562,Customer_1562,34,Male,Mumbai,2024
CUST1563,Customer_1563,62,Female,Kolkata,2020
CUST1564,Customer_1564,60,Male,Pune,2019
CUST1565,Customer_1565,51,Male,Pune,2020
CUST1566,Customer_1566,26,Female,Mumbai,2024
CUST1567,Customer_1567,43,Female,Jaipur,2024
CUST1568,Customer_1568,19,Male,Mumbai,2019
CUST1569,Customer_1569,26,Male,Pune,2020
CUST1570,Customer_1570,26,Male,Surat,2020
CUST1571,Customer_1571,57,Male,Jaipur,2019
CUST1572,Customer_1572,34,Male,Hyderabad,2020
CUST1573,Customer_1573,18,Male,Ahmedabad,2022
CUST1574,Customer_1574,42,Male,Chennai,2024
CUST1575,Customer_1575,60,Female,Bangalore,2023
CUST1576,Customer_1576,57,Female,Hyderabad,2021
CUST1577,Customer_1577,59,Female,Delhi,2020
CUST1578,Customer_1578,42,Male,Mumbai,2020
CUST1579,Customer_1579,56,Female,Ahmedabad,2021
CUST1580,Customer_1580,52,Female,Mumbai,2020
CUST1581,Customer_1581,20,Female,Mumbai,2021
CUST1582,Customer_1582,67,Female,Hyderabad,2019
CUST1583,Customer_1583,54,Female,Surat,2022
CUST1584,Customer_1584,61,Female,Surat,2022
CUST1585,Customer_1585,61,Male,Chennai,2024
CUST1586,Customer_1586,68,Female,Jaipur,2023
CUST1587,Customer_1587,47,Female,Mumbai,2020
CUST1588,Customer_1588,55,Female,Kolkata,2023
CUST1589,Customer_1589,51,Male,Surat,2019
CUST1590,Customer_1590,29,Male,Pune,2022
CUST1591,Customer_1591,36,Male,Ahmedabad,2019
CUST1592,Customer_1592,54,Female,Kolkata,2019
CUST1593,Customer_1593,61,Female,Hyderabad,2020
CUST1594,Customer_1594,66,Male,Hyderabad,2019
CUST1595,Customer_1595,34,Male,Chennai,2022
CUST1596,Customer_1596,27,Male,Chennai,2023
CUST1597,Customer_1597,66,Female,Jaipur,2022
CUST1598,Customer_1598,64,Female,Pune,2020
CUST1599,Customer_1599,29,Female,Ahmedabad,2022
CUST1600,Customer_1600,33,Male,Pune,2021
CUST1601,Customer_1601,41,Female,Delhi,2023
CUST1602,Customer_1602,36,Male,Chennai,2021
CUST1603,Customer_1603,25,Female,Jaipur,2021
CUST1604,Customer_1604,48,Male,Bangalore,2024
CUST1605,Customer_1605,38,Male,Mumbai,2020
CUST1606,Customer_1606,34,Female,Mumbai,2019
CUST1607,Customer_1607,40,Female,Bangalore,2021
CUST1608,Customer_1608,54,Male,Surat,2022
